URL,Clicks,Impressions,CTR,Position,"HTTP Code","Final URL","Has Error","Error Message",Title,Description,Canonical,Noindex,"Has Phone","Has Email","Has CTA","Has openContactSheet","Has Contact Form","Has Schema","Schema Types","Conversion Score",Recommendations
https://nrlc.ai/es-es/services/local-seo-ai/indianapolis/,0,2,0,62,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/claude-optimization/ottawa/,0,2,0,64,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/ecommerce-ai-seo/milwaukee/,0,2,0,67,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/es-es/services/analytics/bristol/,0,2,0,68,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/es-es/services/completeness-optimization-ai/baltimore/,0,2,0,68.5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/crawl-clarity/dallas/,0,2,0,70,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/fr-fr/services/site-audits/cambridge/,0,2,0,70.5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/de-de/services/semantic-seo-ai/middlesbrough/,0,2,0,71.5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/es-es/services/retrieval-optimization-ai/virginia-beach/,0,2,0,71.5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/semantic-seo-ai/las-vegas/,0,2,0,71.5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/explainability-optimization-ai/glasgow/,0,2,0,75.5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/es-es/services/ecommerce-ai-seo/derby/,0,2,0,77.5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/fr-fr/services/site-audits/glasgow/,0,2,0,77.5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/fr-fr/services/llm-optimization/yokohama/,0,2,0,78,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/conversational-seo-ai/montreal/,0,2,0,80,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/generative-seo/ottawa/,0,2,0,81.5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/voice-search-optimization/oldham/,0,2,0,82,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/fr-fr/services/copilot-optimization/belfast/,0,2,0,82,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/content-optimization-ai/san-diego/,0,2,0,83,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/es-es/services/perplexity-optimization/west-bromwich/,0,2,0,84.5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/fr-fr/services/international-seo/oshawa/,0,2,0,85.5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/es-es/services/conversational-seo-ai/edinburgh/,0,2,0,86.5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-gb/services/multimodal-seo-ai/singapore/,0,2,0,87,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/fr-fr/services/llm-content-strategy/oldham/,0,2,0,87.5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/entity-optimization-ai/montreal/,0,2,0,88.5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/es-es/services/ai-overviews-optimization/huddersfield/,0,2,0,89.5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/de-de/services/llm-optimization/sheffield/,0,2,0,90,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/ai-search-optimization/kingston/,0,2,0,90,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/content-optimization-ai/kansas-city/,0,2,0,90,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/completeness-optimization-ai/stoke-on-trent/,0,2,0,91,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/fr-fr/services/perplexity-optimization/burnley/,0,2,0,94,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-gb/services/bard-optimization/london/,0,2,0,95,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/intent-optimization-ai/raleigh/,0,2,0,95,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-gb/services/agentic-seo/cambridge/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/analytics/akita/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/completeness-optimization-ai/detroit/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/crawl-clarity/northampton/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/crawl-clarity/okegawa/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/crawl-clarity/san-antonio/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/entity-recognition-ai/utsunomiya/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/generative-seo/minneapolis/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/knowledge-graph-ai/barrie/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/perplexity-optimization/milwaukee/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/personalization-ai/goyang/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/transparency-optimization-ai/oklahoma-city/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/es-es/services/analytics/sayama/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/es-es/services/chatgpt-optimization/barrie/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/es-es/services/copilot-optimization/yongin/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/es-es/services/explainability-optimization-ai/utsunomiya/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/es-es/services/trust-optimization-ai/barrie/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/fr-fr/services/analytics/otsu/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/fr-fr/services/authority-optimization-ai/hiroshima/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/fr-fr/services/generative-seo/yongin/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/fr-fr/services/json-ld-strategy/chicago/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/claude-optimization/cardiff/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/crawl-clarity/brighton/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/entity-optimization-ai/utsunomiya/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/metadata-optimization-ai/ageo/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/voice-search-optimization/manchester/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/services/chatgpt-optimization/honjo/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/services/voice-search-optimization/ottawa/,0,1,0,1,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/de-de/insights/goldmine-google-titelauswahl/,0,1,0,2,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/de-de/services/ai-search-optimization/nagoya/,0,1,0,2,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-gb/services/agentic-seo/akita/,0,1,0,2,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/insights/semantic-drift-tracking/,0,1,0,2,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/agentic-seo/minneapolis/,0,1,0,2,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/conversion-optimization-ai/atlanta/,0,1,0,2,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/crawl-clarity/busan/,0,1,0,2,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/generative-seo/nagoya/,0,1,0,2,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/international-seo/kansas-city/,0,1,0,2,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/international-seo/minneapolis/,0,1,0,2,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/llm-content-strategy/daejeon/,0,1,0,2,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/voice-search-optimization/raleigh/,0,1,0,2,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/fr-fr/services/conversational-seo-ai/mito/,0,1,0,2,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/technical-seo/nagoya/,0,1,0,2,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/de-de/services/knowledge-graph-ai/phoenix/,0,1,0,3,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-gb/services/copilot-optimization/kobe/,0,1,0,3,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-gb/services/entity-optimization-ai/minneapolis/,0,1,0,3,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/chatgpt-optimization/kazo/,0,1,0,3,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/completeness-optimization-ai/swansea/,0,1,0,3,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/content-optimization-ai/fukushima/,0,1,0,3,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/conversational-seo-ai/minneapolis/,0,1,0,3,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/json-ld-strategy/wako/,0,1,0,3,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/llm-content-strategy/sendai/,0,1,0,3,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/mobile-seo-ai/tokyo/,0,1,0,3,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/semantic-seo-ai/edinburgh/,0,1,0,3,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/llm-content-strategy/wako/,0,1,0,3,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/de-de/services/chatgpt-optimization/albuquerque/,0,1,0,4,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-gb/services/conversational-seo-ai/anyang/,0,1,0,4,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/insights/,0,1,0,4,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/chatgpt-optimization/montreal/,0,1,0,4,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/freshness-optimization-ai/windsor/,0,1,0,4,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/link-building-ai/sudbury/,0,1,0,4,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/llm-optimization/sapporo/,0,1,0,4,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/voice-search-optimization/austin/,0,1,0,4,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/voice-search-optimization/regina/,0,1,0,4,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/es-es/services/trust-optimization-ai/swansea/,0,1,0,4,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/fr-fr/services/ai-overview-optimization/,0,1,0,4,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/fr-fr/services/explainability-optimization-ai/cambridge/,0,1,0,4,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/fr-fr/services/international-seo/edinburgh/,0,1,0,4,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/de-de/services/b2b-seo-ai/sayama/,0,1,0,5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/promptware/json-stream-seo-ai/,0,1,0,5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/ai-citation-optimization/middlesbrough/,0,1,0,5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/ai-search-optimization/gimhae/,0,1,0,5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/ai-search-optimization/manchester/,0,1,0,5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/ai-search-optimization/ottawa/,0,1,0,5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/analytics/montreal/,0,1,0,5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/b2b-seo-ai/san-francisco/,0,1,0,5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/b2b-seo-ai/souka/,0,1,0,5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/data-virtualization/,0,1,0,5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/json-ld-strategy/hamilton/,0,1,0,5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/personalization-ai/kurashiki/,0,1,0,5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/json-ld-strategy/los-angeles/,0,1,0,5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/ranking-optimization-ai/warabi/,0,1,0,5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/services/,0,1,0,5,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-gb/services/voice-search-optimization/swansea/,0,1,0,6,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/ai-overviews-optimization/,0,1,0,6,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/analytics/ottawa/,0,1,0,6,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/chatgpt-optimization/iruma/,0,1,0,6,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/es-es/services/b2b-seo-ai/nara/,0,1,0,6,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/es-es/services/ecommerce-ai-seo/minneapolis/,0,1,0,6,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/es-es/services/semantic-seo-ai/bristol/,0,1,0,6,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/es-es/services/semantic-seo-ai/memphis/,0,1,0,6,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/fr-fr/services/international-seo/yongin/,0,1,0,6,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/insights/geo16-conclusion/,0,1,0,6,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/analytics/nishinomiya/,0,1,0,6,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/copilot-optimization/ichikawa/,0,1,0,6,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/de-de/services/schema-markup-ai/kawasaki/,0,1,0,7,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/analytics/daejeon/,0,1,0,7,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/crawl-clarity/albuquerque/,0,1,0,7,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/link-building-ai/kuki/,0,1,0,7,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/local-seo-ai/vancouver/,0,1,0,7,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/perplexity-optimization/indianapolis/,0,1,0,7,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/es-es/services/json-ld-strategy/kelowna/,0,1,0,7,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/es-es/services/llm-optimization/southport/,0,1,0,7,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/fr-fr/services/voice-search-optimization/manchester/,0,1,0,7,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/llm-optimization/trois-rivieres/,0,1,0,7,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/personalization-ai/cambridge/,0,1,0,7,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/recommendation-ai/new-orleans/,0,1,0,7,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/site-audits/wako/,0,1,0,7,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-gb/services/analytics/yashio/,0,1,0,8,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/accuracy-optimization-ai/soka/,0,1,0,8,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/ai-search-optimization/seongnam/,0,1,0,8,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/es-es/services/competitor-analysis-ai/wako/,0,1,0,8,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/fr-fr/services/ai-citation-optimization/fukuoka/,0,1,0,8,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/analytics/regina/,0,1,0,8,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/copilot-optimization/minneapolis/,0,1,0,8,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/llm-content-strategy/osaka/,0,1,0,8,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/trust-optimization-ai/charlotte/,0,1,0,8,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/chatgpt-optimization/kuki/,0,1,0,9,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/claude-optimization/saitama/,0,1,0,9,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/content-optimization-ai/swansea/,0,1,0,9,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/conversion-optimization-ai/kuki/,0,1,0,9,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/json-ld-strategy/new-york/,0,1,0,9,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/ranking-optimization-ai/kazo/,0,1,0,9,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/site-audits/kazo/,0,1,0,9,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/training/sapporo/,0,1,0,9,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/es-es/services/ai-search-optimization/asaka/,0,1,0,9,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/fr-fr/services/agentic-seo/windsor/,0,1,0,9,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/fr-fr/services/multimodal-seo-ai/regina/,0,1,0,9,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/ai-search-optimization/plymouth/,0,1,0,9,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/ko-kr/services/ai-search-optimization/portland/,0,1,0,9,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/blog/blog-post-364/,0,1,0,10,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/de-de/services/link-building-ai/washington/,0,1,0,10,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
https://nrlc.ai/en-us/services/ai-first-site-audits/,0,1,0,10,0,,Yes,"Could not resolve host: nrlc.ai",,,,No,No,No,No,No,No,No,,0,
