URL,"Issue Type","Root Cause",Action,Priority
https://nrlc.ai/en-us/services/crawl-clarity/nagoya/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/topic-modeling-ai/sejong/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/knowledge-graph-ai/ageo/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/llm-seeding/sejong/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/voice-search-optimization/yamagata/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/accuracy-optimization-ai/kawasaki/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/ko-kr/services/intent-optimization-ai/washington/,non_canonical_locale,"Non-canonical locale (ko-kr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/es-es/services/site-audits/cardiff/,non_canonical_locale,"Non-canonical locale (es-es) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/fr-fr/services/schema-markup-ai/charlotte/,non_canonical_locale,"Non-canonical locale (fr-fr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/link-building-ai/hamilton/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/technical-audit-ai/oklahoma-city/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/accuracy-optimization-ai/okegawa/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/fr-fr/services/claude-optimization/wako/,non_canonical_locale,"Non-canonical locale (fr-fr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/conversion-optimization-ai/iruma/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/content-optimization-ai/liverpool/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/conversational-seo-ai/memphis/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/ko-kr/services/multimodal-seo-ai/asaka/,non_canonical_locale,"Non-canonical locale (ko-kr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/mobile-seo-ai/saguenay/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/contextual-seo-ai/toyonaka/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/accuracy-optimization-ai/raleigh/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/knowledge-graph-ai/boston/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/topic-modeling-ai/columbus/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/es-es/services/contextual-seo-ai/morioka/,non_canonical_locale,"Non-canonical locale (es-es) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/services/explainability-optimization-ai/baltimore/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/completeness-optimization-ai/phoenix/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/trust-optimization-ai/coventry/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/de-de/services/explainability-optimization-ai/hamilton/,non_canonical_locale,"Non-canonical locale (de-de) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/ai-overviews-optimization/burnley/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/ecommerce-ai-seo/sagamihara/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/de-de/services/conversational-seo-ai/columbus/,non_canonical_locale,"Non-canonical locale (de-de) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/fr-fr/services/copilot-optimization/columbus/,non_canonical_locale,"Non-canonical locale (fr-fr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/perplexity-optimization/souka/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/technical-seo/changwon/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/local-seo-ai/toda/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/es-es/services/conversion-optimization-ai/nagoya/,non_canonical_locale,"Non-canonical locale (es-es) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/fr-fr/services/competitor-analysis-ai/el-paso/,non_canonical_locale,"Non-canonical locale (fr-fr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/services/competitor-analysis-ai/morioka/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/ecommerce-ai-seo/san-diego/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/accuracy-optimization-ai/daejeon/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ai-overviews-optimization/charlotte/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/metadata-optimization-ai/ansan/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/de-de/services/transparency-optimization-ai/kelowna/,non_canonical_locale,"Non-canonical locale (de-de) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/freshness-optimization-ai/burnley/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/technical-seo/iqaluit/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/es-es/services/voice-search-optimization/austin/,non_canonical_locale,"Non-canonical locale (es-es) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/services/entity-optimization-ai/fukuoka/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/semantic-seo-ai/wolverhampton/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/services/llm-seeding/niigata/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/verification-optimization-ai/trois-rivieres/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/metadata-optimization-ai/san-diego/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/llm-content-strategy/oldham/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/content-optimization-ai/philadelphia/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/perplexity-optimization/nara/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/technical-seo/morioka/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/contextual-seo-ai/manchester/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/site-audits/windsor/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/crawl-clarity/liverpool/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/semantic-seo-ai/hiroshima/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/topic-modeling-ai/yokohama/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/entity-optimization-ai/hamamatsu/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/conversion-optimization-ai/sacramento/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/site-audits/kounosu/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/verification-optimization-ai/cheongju/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/json-ld-strategy/phoenix/,other,"Unknown - needs manual investigation",investigate,low
http://nrlc.ai/services/verification-optimization-ai/trois-rivieres/,http_instead_https,"HTTP URLs should redirect to HTTPS",redirect_301_https,high
https://nrlc.ai/en-us/services/voice-search-optimization/memphis/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/accuracy-optimization-ai/new-york/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/link-building-ai/trois-rivieres/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/technical-seo/birmingham/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/featured-snippets-ai/jeju/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/entity-recognition-ai/birmingham/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/technical-seo/sagamihara/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/es-es/services/b2b-seo-ai/jeonju/,non_canonical_locale,"Non-canonical locale (es-es) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/ai-search-optimization/hasuda/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/explainability-optimization-ai/el-paso/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/services/link-building-ai/winnipeg/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/perplexity-optimization/kitchener/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/relevance-optimization-ai/saskatoon/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/knowledge-graph-ai/cheonan/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/services/content-optimization-ai/newcastle/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/ko-kr/services/link-building-ai/denver/,non_canonical_locale,"Non-canonical locale (ko-kr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/generative-seo/kuki/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/generative-seo/omaha/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/llm-optimization/coventry/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/retrieval-optimization-ai/kazo/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/llm-content-strategy/middlesbrough/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/recommendation-ai/dallas/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/intent-optimization-ai/warabi/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/content-optimization-ai/kawagoe/,other,"Unknown - needs manual investigation",investigate,low
http://nrlc.ai/services/completeness-optimization-ai/memphis/,http_instead_https,"HTTP URLs should redirect to HTTPS",redirect_301_https,high
https://nrlc.ai/en-us/services/claude-optimization/oklahoma-city/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/explainability-optimization-ai/philadelphia/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/chatgpt-optimization/sacramento/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ranking-optimization-ai/tulsa/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ai-citation-optimization/gwangju/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/agentic-seo/kumamoto/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/local-seo-ai/kurashiki/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/trust-optimization-ai/kumamoto/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/technical-seo/osaka/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/semantic-seo-ai/kitchener/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/intent-optimization-ai/san-francisco/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/llm-content-strategy/fort-worth/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/entity-recognition-ai/quebec-city/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/transparency-optimization-ai/whitehorse/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/perplexity-optimization/hamilton/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ai-overviews-optimization/cambridge/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/international-seo/saskatoon/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ai-citation-optimization/toronto/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/explainability-optimization-ai/sejong/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/featured-snippets-ai/montreal/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/entity-optimization-ai/bristol/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/fr-fr/services/schema-markup-ai/arlington/,non_canonical_locale,"Non-canonical locale (fr-fr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/conversion-optimization-ai/glasgow/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/multimodal-seo-ai/new-orleans/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/crawl-clarity/jinju/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/completeness-optimization-ai/soka/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/local-seo-ai/ulsan/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/verification-optimization-ai/hamilton/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/de-de/services/authority-optimization-ai/sejong/,non_canonical_locale,"Non-canonical locale (de-de) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/ko-kr/services/bard-optimization/huddersfield/,non_canonical_locale,"Non-canonical locale (ko-kr) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/es-es/insights/goldmine-seleccion-titulos-google/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/intent-optimization-ai/chicago/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/mobile-seo-ai/nottingham/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/llm-content-strategy/saguenay/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/analytics/seongnam/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/copilot-optimization/okegawa/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/conversion-optimization-ai/abbotsford/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/perplexity-optimization/suwon/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/b2b-seo-ai/southend-on-sea/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/conversational-seo-ai/southampton/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/ai-overviews-optimization/ageo/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/personalization-ai/colorado-springs/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/structured-data-ai/sudbury/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/site-audits/saskatoon/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/international-seo/peterborough/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/relevance-optimization-ai/denver/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/analytics/fort-worth/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-gb/services/ranking-optimization-ai/austin/,non_canonical_locale,"Non-canonical locale (en-gb) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/featured-snippets-ai/charlotte/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/json-ld-strategy/louisville/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ai-overviews-optimization/barrie/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/llm-content-strategy/halifax/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/international-seo/tulsa/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ai-citation-optimization/fresno/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/entity-recognition-ai/bucheon/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/recommendation-ai/san-francisco/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/trust-optimization-ai/burnley/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/json-ld-strategy/vancouver/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ecommerce-ai-seo/minneapolis/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/agentic-seo/arlington/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/llm-optimization/changwon/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/ai-overviews-optimization/portland/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/multimodal-seo-ai/saitama/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/conversational-seo-ai/fukushima/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/crawl-clarity/columbus/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/agentic-seo/leeds/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/ecommerce-ai-seo/kansas-city/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/international-seo/kumamoto/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/local-seo-ai/cardiff/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
http://nrlc.ai/services/local-seo-ai/portland/,http_instead_https,"HTTP URLs should redirect to HTTPS",redirect_301_https,high
https://nrlc.ai/en-us/services/authority-optimization-ai/washington/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/verification-optimization-ai/london/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/intent-optimization-ai/sakado/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ranking-optimization-ai/burnley/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/ecommerce-ai-seo/hwasong/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/freshness-optimization-ai/takamatsu/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/multimodal-seo-ai/edmonton/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-gb/services/ai-overviews-optimization/niiza/,non_canonical_locale,"Non-canonical locale (en-gb) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/fr-fr/services/personalization-ai/hull/,non_canonical_locale,"Non-canonical locale (fr-fr) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/crawl-clarity/goyang/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/retrieval-optimization-ai/whitehorse/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/schema-markup-ai/oklahoma-city/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/bard-optimization/fresno/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/local-seo-ai/arlington/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ai-overviews-optimization/newcastle/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/voice-search-optimization/stoke-on-trent/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/training/kounosu/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/explainability-optimization-ai/san-antonio/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/transparency-optimization-ai/mesa/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/json-ld-strategy/kuki/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/retrieval-optimization-ai/northampton/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/ai-citation-optimization/raleigh/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/authority-optimization-ai/yongin/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/link-building-ai/hull/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/copilot-optimization/sakado/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/transparency-optimization-ai/okegawa/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/competitor-analysis-ai/akita/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/link-building-ai/sheffield/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/local-seo-ai/new-york/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/agentic-seo/miami/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/personalization-ai/quebec-city/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/link-building-ai/fukaya/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/structured-data-ai/louisville/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/metadata-optimization-ai/asahikawa/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/analytics/kawaguchi/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/schema-markup-ai/indianapolis/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/content-optimization-ai/koshigaya/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/ko-kr/services/featured-snippets-ai/kobe/,non_canonical_locale,"Non-canonical locale (ko-kr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/de-de/services/copilot-optimization/otsu/,non_canonical_locale,"Non-canonical locale (de-de) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/technical-audit-ai/kazo/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/recommendation-ai/goyang/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/mobile-seo-ai/newcastle/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/international-seo/warabi/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/entity-recognition-ai/tulsa/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/voice-search-optimization/kagoshima/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/accuracy-optimization-ai/los-angeles/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/conversion-optimization-ai/mito/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/conversion-optimization-ai/jinju/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/freshness-optimization-ai/dallas/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ecommerce-ai-seo/calgary/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/verification-optimization-ai/fukaya/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/generative-seo/fukuoka/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/llm-content-strategy/sendai/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/relevance-optimization-ai/austin/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ecommerce-ai-seo/west-bromwich/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/de-de/services/ai-overviews-optimization/halifax/,non_canonical_locale,"Non-canonical locale (de-de) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/local-seo-ai/washington/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/generative-seo/kawaguchi/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/topic-modeling-ai/las-vegas/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/crawl-clarity/toronto/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/conversational-seo-ai/norwich/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-gb/services/semantic-seo-ai/san-francisco/,non_canonical_locale,"Non-canonical locale (en-gb) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/bard-optimization/hull/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/services/json-ld-strategy/leicester/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/services/recommendation-ai/yashio/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
