URL,"HTTP Status","Load Time","Canonical Found","Canonical Matches","Title Found","Title Length","Title Valid","Description Found","Description Length","Description Valid","H1 Found","H1 Count","Schema Found","Schema Count","Schema Types",Viewport,Lang,Charset,Footer,Passed,Issues,Warnings
https://nrlc.ai/en-us/tools/canonical-sentinel/,200,0.544986,Yes,No,Yes,69,No,Yes,253,No,Yes,1,Yes,9,"Organization, WebSite, BreadcrumbList, WebApplication, Person, AggregateRating, HowTo, WebPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (69 chars, max 60); Description: Too long (253 chars, max 160)",
https://nrlc.ai/fr-fr/services/perplexity-optimization/tampa/,200,0.901543,Yes,No,Yes,71,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (71 chars, max 60)",
https://nrlc.ai/fr-fr/services/structured-data-ai/kobe/,200,1.589061,Yes,No,Yes,65,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (65 chars, max 60)",
https://nrlc.ai/en-us/services/agentic-seo/kyoto/,200,1.276095,Yes,Yes,Yes,59,Yes,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,PASS,,
https://nrlc.ai/en-us/services/ai-search-optimization/virginia-beach/,200,0.661766,Yes,Yes,Yes,79,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (79 chars, max 60)",
https://nrlc.ai/en-us/services/conversational-seo-ai/mito/,200,2.85616,Yes,Yes,Yes,68,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (68 chars, max 60)",
https://nrlc.ai/en-us/services/technical-audit-ai/norwich/,200,1.383625,Yes,No,Yes,68,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (68 chars, max 60)",
https://nrlc.ai/fr-fr/services/ai-citation-optimization/fukuoka/,200,3.847644,Yes,No,Yes,74,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (74 chars, max 60)",
https://nrlc.ai/fr-fr/services/link-building-ai/kingston/,200,2.855581,Yes,No,Yes,67,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (67 chars, max 60)",
https://nrlc.ai/ko-kr/services/authority-optimization-ai/kazo/,200,1.927466,Yes,No,Yes,72,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (72 chars, max 60)",
https://nrlc.ai/services/ai-citation-optimization/southend-on-sea/,200,1.427513,Yes,No,Yes,82,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (82 chars, max 60)",
https://nrlc.ai/services/analytics/windsor/,200,0.796653,Yes,No,Yes,59,Yes,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL",
https://nrlc.ai/de-de/services/metadata-optimization-ai/honjo/,200,1.860961,Yes,No,Yes,72,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (72 chars, max 60)",
https://nrlc.ai/en-gb/services/ai-search-optimization/fresno/,200,0.812243,Yes,No,Yes,71,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (71 chars, max 60)",
https://nrlc.ai/en-us/insights/,200,0.541801,Yes,No,Yes,61,No,Yes,169,No,Yes,1,Yes,3,"Organization, WebSite, BreadcrumbList",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (61 chars, max 60); Description: Too long (169 chars, max 160)",
https://nrlc.ai/en-us/services/ai-citation-optimization/soka/,200,0.607623,Yes,Yes,Yes,71,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (71 chars, max 60)",
https://nrlc.ai/en-us/services/llm-optimization/stockport/,200,0.890914,Yes,No,Yes,68,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (68 chars, max 60)",
https://nrlc.ai/en-us/services/mobile-seo-ai/kelowna/,200,0.609463,Yes,Yes,Yes,63,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (63 chars, max 60)",
https://nrlc.ai/en-us/insights/geo16-framework/,200,0.548019,Yes,Yes,Yes,46,Yes,Yes,159,Yes,Yes,1,Yes,3,"Organization, WebSite, BreadcrumbList",Yes,en,Yes,Yes,PASS,,
https://nrlc.ai/es-es/services/competitor-analysis-ai/wako/,200,1.073543,Yes,No,Yes,69,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (69 chars, max 60)",
https://nrlc.ai/en-gb/services/training/soka/,200,2.046273,Yes,No,Yes,55,Yes,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL",
https://nrlc.ai/en-us/services/claude-optimization/birmingham/,200,1.307193,Yes,No,Yes,72,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (72 chars, max 60)",
https://nrlc.ai/en-us/services/content-optimization-ai/kazo/,200,0.607778,Yes,Yes,Yes,70,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (70 chars, max 60)",
https://nrlc.ai/en-us/services/llm-seeding/jeju/,200,1.203686,Yes,Yes,Yes,58,Yes,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,PASS,,
https://nrlc.ai/en-gb/services/analytics/souka/,200,0.812145,Yes,No,Yes,57,Yes,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL",
https://nrlc.ai/en-us/products/googlebot-renderer-lab/,200,0.615949,Yes,Yes,Yes,57,Yes,Yes,133,Yes,No,0,Yes,21,"Organization, WebSite, BreadcrumbList, WebPage, Product, Offer, MerchantReturnPolicy, Brand, SoftwareApplication, WebApplication, Service, TechArticle, HowTo, LearningResource, QAPage",Yes,en,Yes,Yes,FAIL,"H1 missing",
https://nrlc.ai/en-us/services/ai-citation-optimization/barrie/,200,2.320843,Yes,Yes,Yes,73,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (73 chars, max 60)",
https://nrlc.ai/en-us/services/ai-overviews-optimization/,200,0.804359,Yes,No,Yes,62,No,Yes,142,Yes,Yes,1,Yes,3,"Organization, WebSite, BreadcrumbList",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (62 chars, max 60)",
https://nrlc.ai/en-us/services/authority-optimization-ai/colorado-springs/,200,0.615052,Yes,Yes,Yes,84,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (84 chars, max 60)",
https://nrlc.ai/en-us/services/authority-optimization-ai/saitama/,200,0.601878,Yes,Yes,Yes,75,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (75 chars, max 60)",
https://nrlc.ai/en-us/services/mobile-seo-ai/kazo/,200,0.606109,Yes,Yes,Yes,60,Yes,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,PASS,,
https://nrlc.ai/en-us/services/site-audits/anyang/,200,0.529652,Yes,Yes,Yes,60,Yes,Yes,141,Yes,Yes,2,Yes,3,"Organization, WebSite, BreadcrumbList",Yes,en,Yes,Yes,FAIL,"Multiple H1s (2)",
https://nrlc.ai/services/content-optimization-ai/kazo/,200,0.865501,Yes,No,Yes,70,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (70 chars, max 60)",
https://nrlc.ai/en-us/services/competitor-analysis-ai/kansas-city/,200,0.598761,Yes,Yes,Yes,76,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (76 chars, max 60)",
https://nrlc.ai/en-us/services/training/calgary/,200,2.924816,Yes,Yes,Yes,58,Yes,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,PASS,,
https://nrlc.ai/es-es/services/llm-content-strategy/singapore/,200,3.694305,Yes,No,Yes,72,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (72 chars, max 60)",
https://nrlc.ai/fr-fr/services/accuracy-optimization-ai/kazo/,200,9.421958,Yes,No,Yes,71,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (71 chars, max 60)",
https://nrlc.ai/services/ai-overviews-optimization/,200,1.015774,Yes,Yes,Yes,62,No,Yes,142,Yes,Yes,1,Yes,3,"Organization, WebSite, BreadcrumbList",Yes,en,Yes,Yes,FAIL,"Title: Too long (62 chars, max 60)",
https://nrlc.ai/en-us/services/technical-seo/memphis/,200,1.872094,Yes,Yes,Yes,63,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (63 chars, max 60)",
https://nrlc.ai/en-us/services/training/montreal/,200,1.3718,Yes,Yes,Yes,59,Yes,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,PASS,,
https://nrlc.ai/fr-fr/services/competitor-analysis-ai/houston/,200,1.056957,Yes,No,Yes,72,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (72 chars, max 60)",
https://nrlc.ai/en-us/services/chatgpt-optimization/kuki/,200,2.418447,Yes,Yes,Yes,67,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (67 chars, max 60)",
https://nrlc.ai/en-us/services/generative-seo/ageo/,200,1.074169,Yes,Yes,Yes,61,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (61 chars, max 60)",
https://nrlc.ai/en-us/services/knowledge-graph-ai/wako/,200,0.761386,Yes,Yes,Yes,65,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (65 chars, max 60)",
https://nrlc.ai/en-us/services/perplexity-optimization/burnley/,200,1.877482,Yes,No,Yes,73,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (73 chars, max 60)",
https://nrlc.ai/ko-kr/services/b2b-seo-ai/jeju/,200,0.789404,Yes,No,Yes,57,Yes,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL",
https://nrlc.ai/ko-kr/services/llm-seeding/nottingham/,200,0.870502,Yes,No,Yes,64,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (64 chars, max 60)",
https://nrlc.ai/ai-visibility/senior-care/,200,0.789508,Yes,No,Yes,66,No,Yes,187,No,Yes,1,Yes,5,"Organization, WebSite, BreadcrumbList, WebPage, Service",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (66 chars, max 60); Description: Too long (187 chars, max 160)",
https://nrlc.ai/en-us/services/llm-seeding/mito/,200,0.872413,Yes,Yes,Yes,58,Yes,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,PASS,,
https://nrlc.ai/fr-fr/services/semantic-seo-ai/kazo/,200,5.250715,Yes,No,Yes,62,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (62 chars, max 60)",
https://nrlc.ai/ko-kr/services/conversational-seo-ai/sejong/,200,5.041012,Yes,No,Yes,70,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (70 chars, max 60)",
https://nrlc.ai/services/claude-optimization/barrie/,200,2.538108,Yes,No,Yes,68,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (68 chars, max 60)",
https://nrlc.ai/en-us/services/ai-first-site-audits/,200,0.535022,Yes,No,Yes,62,No,Yes,141,Yes,Yes,1,Yes,6,"Organization, WebSite, BreadcrumbList, WebPage, Service",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (62 chars, max 60)",
https://nrlc.ai/en-us/services/ranking-optimization-ai/halifax/,200,0.877777,Yes,No,Yes,73,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (73 chars, max 60)",
https://nrlc.ai/ko-kr/services/voice-search-optimization/wako/,200,1.581835,Yes,No,Yes,72,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (72 chars, max 60)",
https://nrlc.ai/en-us/services/ai-search-optimization/belfast/,200,1.402685,Yes,No,Yes,72,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (72 chars, max 60)",
https://nrlc.ai/en-us/services/competitor-analysis-ai/columbus/,200,1.112639,Yes,Yes,Yes,73,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (73 chars, max 60)",
https://nrlc.ai/en-us/services/explainability-optimization-ai/phoenix/,200,3.069113,Yes,Yes,Yes,80,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (80 chars, max 60)",
https://nrlc.ai/en-us/services/intent-optimization-ai/sacramento/,200,2.944411,Yes,Yes,Yes,75,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (75 chars, max 60)",
https://nrlc.ai/en-us/services/json-ld-strategy/quebec-city/,200,2.691092,Yes,Yes,Yes,70,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (70 chars, max 60)",
https://nrlc.ai/services/mobile-seo-ai/denver/,200,1.847768,Yes,No,Yes,62,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (62 chars, max 60)",
https://nrlc.ai/en-us/services/ai-search-optimization/kansas-city/,200,0.964005,Yes,Yes,Yes,76,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (76 chars, max 60)",
https://nrlc.ai/en-us/services/content-optimization-ai/barrie/,200,1.360763,Yes,Yes,Yes,72,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (72 chars, max 60)",
https://nrlc.ai/en-gb/services/international-seo/derby/,200,2.237476,Yes,Yes,Yes,65,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (65 chars, max 60)",
https://nrlc.ai/en-us/services/agentic-seo/milwaukee/,200,0.609655,Yes,Yes,Yes,63,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (63 chars, max 60)",
https://nrlc.ai/en-us/services/training/mesa/,200,0.547393,Yes,Yes,Yes,55,Yes,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,PASS,,
https://nrlc.ai/ko-kr/services/competitor-analysis-ai/whitehorse/,200,0.865243,Yes,No,Yes,75,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (75 chars, max 60)",
https://nrlc.ai/en-us/services/claude-optimization/cambridge/,200,0.874445,Yes,No,Yes,71,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (71 chars, max 60)",
https://nrlc.ai/en-us/services/generative-seo/nashville/,200,0.545144,Yes,Yes,Yes,66,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (66 chars, max 60)",
https://nrlc.ai/blog/blog-post-364/,200,1.743872,Yes,Yes,Yes,54,Yes,Yes,134,Yes,Yes,1,Yes,7,"Organization, WebSite, BreadcrumbList, WebPage, BlogPosting, FAQPage",Yes,en,Yes,Yes,PASS,,
https://nrlc.ai/services/voice-search-optimization/jeju/,200,1.852371,Yes,No,Yes,72,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (72 chars, max 60)",
https://nrlc.ai/en-us/services/perplexity-optimization/west-bromwich/,200,1.266334,Yes,Yes,Yes,79,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (79 chars, max 60)",
https://nrlc.ai/services/ai-search-optimization/sacramento/,200,3.42211,Yes,No,Yes,75,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (75 chars, max 60)",
https://nrlc.ai/en-us/services/international-seo/kansas-city/,200,2.265185,Yes,Yes,Yes,71,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (71 chars, max 60)",
https://nrlc.ai/en-us/services/analytics/leicester/,200,1.615724,Yes,No,Yes,61,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (61 chars, max 60)",
https://nrlc.ai/en-us/services/llm-content-strategy/albuquerque/,200,0.61658,Yes,Yes,Yes,74,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (74 chars, max 60)",
https://nrlc.ai/en-us/services/retrieval-optimization-ai/mesa/,200,0.606953,Yes,Yes,Yes,72,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (72 chars, max 60)",
https://nrlc.ai/fr-fr/services/link-building-ai/huddersfield/,200,0.872108,Yes,No,Yes,71,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (71 chars, max 60)",
https://nrlc.ai/en-gb/services/featured-snippets-ai/yellowknife/,200,0.875119,Yes,No,Yes,74,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (74 chars, max 60)",
https://nrlc.ai/en-us/services/generative-seo/milwaukee/,200,0.606367,Yes,Yes,Yes,66,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (66 chars, max 60)",
https://nrlc.ai/en-us/services/chatgpt-optimization/kobe/,200,0.530132,Yes,Yes,Yes,67,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (67 chars, max 60)",
https://nrlc.ai/es-es/services/mobile-seo-ai/glasgow/,200,1.316503,Yes,No,Yes,63,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (63 chars, max 60)",
https://nrlc.ai/en-us/services/copilot-optimization/baltimore/,200,4.926927,Yes,Yes,Yes,72,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (72 chars, max 60)",
https://nrlc.ai/en-us/services/ecommerce-ai-seo/atlanta/,200,2.919299,Yes,Yes,Yes,66,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (66 chars, max 60)",
https://nrlc.ai/en-us/services/ranking-optimization-ai/kelowna/,200,0.98241,Yes,Yes,Yes,73,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (73 chars, max 60)",
https://nrlc.ai/en-us/services/link-building-ai/belfast/,200,2.319841,Yes,No,Yes,66,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (66 chars, max 60)",
https://nrlc.ai/en-us/services/content-optimization-ai/windsor/,200,0.688066,Yes,Yes,Yes,73,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (73 chars, max 60)",
https://nrlc.ai/en-us/services/retrieval-optimization-ai/barrie/,200,0.619841,Yes,Yes,Yes,74,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (74 chars, max 60)",
https://nrlc.ai/en-us/services/entity-optimization-ai/fujimi/,200,0.631728,Yes,Yes,Yes,71,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (71 chars, max 60)",
https://nrlc.ai/en-us/services/b2b-seo-ai/dallas/,200,1.856737,Yes,Yes,Yes,59,Yes,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,PASS,,
